seat_allotment,phase,ac_no,ac,district,candidate,party,votes
SP,4,257,Pratappur,Allahabad,SAIYYAD WASI AHMAD,others,392
SP,4,258,Handia,Allahabad,HAKIM LAL,BSP,72446
SP,4,258,Handia,Allahabad,PRAMILA DEVI,BJP+,63920
SP,4,258,Handia,Allahabad,NIDHI YADAV,SP,55403
SP,4,258,Handia,Allahabad,AWADHESH KUMAR,Independent,2995
SP,4,258,Handia,Allahabad,None of the Above,None of the Above,2414
SP,4,258,Handia,Allahabad,MITHAI LAL,others,1448
SP,4,258,Handia,Allahabad,VIJAY BAHADUR,RLD,1349
SP,4,258,Handia,Allahabad,PRABHAT TRIPATHI,Independent,973
SP,4,258,Handia,Allahabad,SNEH LATA YADAV,others,588
SP,4,258,Handia,Allahabad,MANGALA PRASAD,Independent,587
SP,4,259,Meja,Allahabad,NEELAM KARWARIYA,BJP+,67807
SP,4,259,Meja,Allahabad,RAM SEWAK SINGH,SP,47964
SP,4,259,Meja,Allahabad,SURENDRA,BSP,44622
SP,4,259,Meja,Allahabad,SARVESH CHANDRA,others,11535
SP,4,259,Meja,Allahabad,None of the Above,None of the Above,2459
SP,4,259,Meja,Allahabad,SATYENDRA SINGH,Independent,1434
SP,4,259,Meja,Allahabad,SURYA BHAN SINGH,Independent,1327
SP,4,259,Meja,Allahabad,HANSRAJ,RLD,675
SP,4,259,Meja,Allahabad,VIMAL CHANDRA,Independent,546
SP,4,259,Meja,Allahabad,ANIL KUMAR,Independent,542
SP,4,259,Meja,Allahabad,LALLAN,others,526
SP,4,259,Meja,Allahabad,KRISHNAKANT,others,509
SP,4,259,Meja,Allahabad,MAHENDRA KUMAR RAWAT,Independent,492
SP,4,259,Meja,Allahabad,JANARDAN,others,278
SP,4,259,Meja,Allahabad,AMIT RAJ ANAND,Independent,248
SP,4,259,Meja,Allahabad,RAVINDRA KUMAR,others,220
SP,4,260,Karchhana,Allahabad,UJJWAL RAMAN SINGH,SP,80806
SP,4,260,Karchhana,Allahabad,PIYUSH RANJAN,BJP+,65782
SP,4,260,Karchhana,Allahabad,DEEPAK PATEL,BSP,40998
SP,4,260,Karchhana,Allahabad,None of the Above,None of the Above,2308
SP,4,260,Karchhana,Allahabad,BABITA SINGH,Independent,1522
SP,4,260,Karchhana,Allahabad,RAJENDRA SINGH,RLD,1170
SP,4,260,Karchhana,Allahabad,SUVEDAR,Independent,1095
SP,4,260,Karchhana,Allahabad,SUJEET,Independent,1094
SP,4,260,Karchhana,Allahabad,RAJESH,others,786
SP,4,260,Karchhana,Allahabad,PRAMOD SINGH SINGH,Independent,729
SP,4,260,Karchhana,Allahabad,VIMAL KUMAR DWIVEDI,Independent,716
SP,4,260,Karchhana,Allahabad,AJEET KUMAR PATEL,Independent,547
SP,4,260,Karchhana,Allahabad,MANOJ KUMAR SINGH,Independent,357
SP,4,260,Karchhana,Allahabad,JAI PRAKASH MISHRA,others,304
SP,4,260,Karchhana,Allahabad,KANCHAN DEVI,others,292
SP,4,260,Karchhana,Allahabad,AJAY KUMAR,Independent,228
SP,4,261,Allahabad West,Allahabad,SIDHARTH NATH SINGH,BJP+,85518
SP,4,261,Allahabad West,Allahabad,RICHA SINGH,SP,60182
SP,4,261,Allahabad West,Allahabad,POOJA PAL,BSP,40499
SP,4,261,Allahabad West,Allahabad,HASAN AKHLAQ,Independent,4018
SP,4,261,Allahabad West,Allahabad,CHANDRA DEV SINGH,others,2974
SP,4,261,Allahabad West,Allahabad,None of the Above,None of the Above,1659
SP,4,261,Allahabad West,Allahabad,REETA DEVI,Independent,1000
SP,4,261,Allahabad West,Allahabad,SUNIL KUMAR,RLD,999
SP,4,261,Allahabad West,Allahabad,RAJENDRA KUMAR,Independent,435
SP,4,261,Allahabad West,Allahabad,GANESH JI,Independent,368
SP,4,261,Allahabad West,Allahabad,RAJ KUMAR SRIVASTAVA,others,307
SP,4,261,Allahabad West,Allahabad,NADIM AHAMAD,others,280
SP,4,261,Allahabad West,Allahabad,NIZAMUDDIN,Independent,250
SP,4,261,Allahabad West,Allahabad,DAKKHINI PRASAD,others,203
INC,4,262,Allahabad North,Allahabad,HARSHVARDHAN BAJPAI,BJP+,89191
INC,4,262,Allahabad North,Allahabad,ANUGRAH NARAIN SINGH,INC,54166
INC,4,262,Allahabad North,Allahabad,AMIT,BSP,23388
INC,4,262,Allahabad North,Allahabad,BADAL CHATTERJEE,Independent,980
INC,4,262,Allahabad North,Allahabad,None of the Above,None of the Above,659
INC,4,262,Allahabad North,Allahabad,DHIRAJ KUMAR AGRAWAL,Independent,557
INC,4,262,Allahabad North,Allahabad,AJAY KUMAR,others,492
INC,4,262,Allahabad North,Allahabad,PRAVEEN KUMAR SRIVASTAVA,Independent,445
INC,4,262,Allahabad North,Allahabad,INDRESH KUMAR SONKAR,Independent,443
INC,4,262,Allahabad North,Allahabad,PUSHPENDRA KUMAR,Independent,433
INC,4,262,Allahabad North,Allahabad,SUNIL KUMAR GUPTA,others,256
INC,4,262,Allahabad North,Allahabad,SHAURYA DEEP,Independent,252
INC,4,262,Allahabad North,Allahabad,SHAILENDRA KUMAR PRAJAPATI,Independent,225
INC,4,262,Allahabad North,Allahabad,ABHINAV SRIVASTAVA,Independent,214
INC,4,262,Allahabad North,Allahabad,ANSHU TRIPATHI,Independent,197
INC,4,262,Allahabad North,Allahabad,ASHUTOOSH BAJPAI,others,195
INC,4,262,Allahabad North,Allahabad,VINDESHWARI PRASAD,others,176
INC,4,262,Allahabad North,Allahabad,MRIGANK SHEKHAR SINGH,others,133
INC,4,262,Allahabad North,Allahabad,MADHU SINGH,Independent,115
INC,4,262,Allahabad North,Allahabad,RAJESH YADAV,Independent,112
INC,4,262,Allahabad North,Allahabad,UMESH CHANDRA,others,107
INC,4,262,Allahabad North,Allahabad,SUNIL KUMAR,others,102
INC,4,262,Allahabad North,Allahabad,RAMAKANT,Independent,99
INC,4,262,Allahabad North,Allahabad,BHAIYA RAM YADAV,Independent,87
INC,4,262,Allahabad North,Allahabad,RITESH KUMAR,Independent,80
INC,4,262,Allahabad North,Allahabad,SHARAD KHARE,others,75
INC,4,262,Allahabad North,Allahabad,UDAI BHAN SRIVASTAVA,others,63
SP,4,263,Allahabad South,Allahabad,NAND GOPAL GUPTA NANDI,BJP+,93011
SP,4,263,Allahabad South,Allahabad,PARVEZ AHMAD,SP,64424
SP,4,263,Allahabad South,Allahabad,MASOOQ KHAN,BSP,12162
SP,4,263,Allahabad South,Allahabad,AQEELUR RAHMAN,others,872
SP,4,263,Allahabad South,Allahabad,SYED AFZAAL MUZIB,others,868
SP,4,263,Allahabad South,Allahabad,SATISH KESHARWANI,others,801
SP,4,263,Allahabad South,Allahabad,SHIV SHARAN,Independent,672
SP,4,263,Allahabad South,Allahabad,None of the Above,None of the Above,665
SP,4,263,Allahabad South,Allahabad,AMIR HBIB,others,583
SP,4,263,Allahabad South,Allahabad,SAVITA SAHOO,Independent,429
SP,4,263,Allahabad South,Allahabad,ARUNESH JAISWAL,RLD,396
SP,4,263,Allahabad South,Allahabad,SATYENDRA KUMAR KUSHWAHA,others,277
SP,4,263,Allahabad South,Allahabad,RAMA NAND SHUKLA,others,275
SP,4,263,Allahabad South,Allahabad,RAIS AHMAD KHAN,others,242
SP,4,263,Allahabad South,Allahabad,GAURAV PANDEY,others,223
SP,4,263,Allahabad South,Allahabad,SANJAY SINGH,Independent,209
SP,4,263,Allahabad South,Allahabad,RAMESH CHANDRA BHARTIYA,others,194
SP,4,263,Allahabad South,Allahabad,DEVENDR KUMAR TIWARI,Independent,183
SP,4,263,Allahabad South,Allahabad,SAMAR BAHADUR SHARMA,others,168
SP,4,263,Allahabad South,Allahabad,RAMESH CHANDRA,others,160
SP,4,263,Allahabad South,Allahabad,KAMALA PRASAD,others,126
SP,4,263,Allahabad South,Allahabad,SHIV PRASAD VERMA,Independent,123
FF,4,264,Bara (SC),Allahabad,DR. AJAI KUMAR,BJP+,79209
FF,4,264,Bara (SC),Allahabad,AJAY,SP,45156
FF,4,264,Bara (SC),Allahabad,ASHOK KUMAR GAUTAM,BSP,37052
FF,4,264,Bara (SC),Allahabad,PHOOL CHANDRA,others,10704
FF,4,264,Bara (SC),Allahabad,HANSRAJ,Independent,3729
FF,4,264,Bara (SC),Allahabad,AYODHYA PRASAD,others,2573
FF,4,264,Bara (SC),Allahabad,None of the Above,None of the Above,2327
FF,4,264,Bara (SC),Allahabad,SURESH KUMAR,INC,2045
FF,4,264,Bara (SC),Allahabad,RAJKUMAR,Independent,1452
FF,4,264,Bara (SC),Allahabad,SULOCHNA,RLD,1107
FF,4,264,Bara (SC),Allahabad,LAL CHANDRA BHARTI,others,1092
FF,4,264,Bara (SC),Allahabad,BALRAM,Independent,1075
FF,4,264,Bara (SC),Allahabad,RAJESH KUMAR,others,770
FF,4,264,Bara (SC),Allahabad,AMIT KUMAR,Independent,602
FF,4,264,Bara (SC),Allahabad,SHIVBHAJAN,others,571
FF,4,264,Bara (SC),Allahabad,LALIT KUMAR GOND,others,510
FF,4,265,Koraon (SC),Allahabad,RAJMANI,BJP+,100427
FF,4,265,Koraon (SC),Allahabad,RAM KRIPAL,INC,46731
FF,4,265,Koraon (SC),Allahabad,RAJ BALI JAISAL,BSP,26056
FF,4,265,Koraon (SC),Allahabad,DHARM RAJ,Independent,5134
FF,4,265,Koraon (SC),Allahabad,RAM DEV,SP,3958
FF,4,265,Koraon (SC),Allahabad,None of the Above,None of the Above,3208
FF,4,265,Koraon (SC),Allahabad,SHIV JANAK,others,2214
FF,4,265,Koraon (SC),Allahabad,CHIRAUNJI LAL,others,1861
FF,4,265,Koraon (SC),Allahabad,AKHILESH KUMAR,others,1285
FF,4,265,Koraon (SC),Allahabad,TEJBALI,Independent,1244
FF,4,265,Koraon (SC),Allahabad,RAVI SHANKAR,others,1136
FF,4,265,Koraon (SC),Allahabad,RANG LAL,others,1083
FF,4,265,Koraon (SC),Allahabad,MAYAWATI,RLD,983
FF,4,265,Koraon (SC),Allahabad,PANCHAM LAL,others,907
SP,3,266,Kursi,Barabanki,SAKENDRA PRATAP VERMA,BJP+,108403
SP,3,266,Kursi,Barabanki,FAREED MAHFOOZ KIDWAI,SP,79724
SP,3,266,Kursi,Barabanki,V.P.SINGH VERMA,BSP,51091
SP,3,266,Kursi,Barabanki,SARVAR ALI,others,8329
SP,3,266,Kursi,Barabanki,CH.TALIB NAJIB KOKAB,Independent,4381
SP,3,266,Kursi,Barabanki,AMAR SINGH,RLD,2445
SP,3,266,Kursi,Barabanki,VINOD KUMAR YADAV,others,1985
SP,3,266,Kursi,Barabanki,None of the Above,None of the Above,1460
SP,3,266,Kursi,Barabanki,MO.HAROON,Independent,1000
SP,3,266,Kursi,Barabanki,ANITA SINGH,Independent,886
SP,3,266,Kursi,Barabanki,OMPRAKASH DAS,others,817
SP,3,266,Kursi,Barabanki,RAMOO LAL VERMA,others,602
SP,3,266,Kursi,Barabanki,MAHENDRA PAL SINGH S/O BARATILAL,others,456
SP,3,266,Kursi,Barabanki,MAHENDRA PAL SINGH S/O SWAMI NATH,others,432
SP,3,266,Kursi,Barabanki,RAM KISHOR,others,402
SP,3,266,Kursi,Barabanki,NEELAM SAINI,others,318
SP,3,267,Ram Nagar,Barabanki,SHARAD KUMAR AWASTHI,BJP+,88937
SP,3,267,Ram Nagar,Barabanki,ARVINDA KUMAR SINGH 'GOPE',SP,66210
SP,3,267,Ram Nagar,Barabanki,HAFEEZ BHARTI,BSP,53891
SP,3,267,Ram Nagar,Barabanki,RAJ LUXMI VERMA,others,3137
SP,3,267,Ram Nagar,Barabanki,None of the Above,None of the Above,2094
SP,3,267,Ram Nagar,Barabanki,PUSHPA SHAHI,RLD,1552
SP,3,267,Ram Nagar,Barabanki,GULAM MUSTAFA,Independent,1457
SP,3,267,Ram Nagar,Barabanki,SHAHNAWAZ,others,1196
SP,3,267,Ram Nagar,Barabanki,SANDEEP SINGH,Independent,1061
SP,3,267,Ram Nagar,Barabanki,AMAR SINGH,others,944
SP,3,267,Ram Nagar,Barabanki,SURESH PATHAK,others,880
SP,3,267,Ram Nagar,Barabanki,WARIS ALI,others,533
SP,3,267,Ram Nagar,Barabanki,RAMESH CHANDRA,others,435
SP,3,267,Ram Nagar,Barabanki,MOHD. LAIK,others,398
SP,3,267,Ram Nagar,Barabanki,JAYNATH,others,352
SP,3,268,Barabanki,Barabanki,DHARMRAJ SINGH YADAV URF SURESH YADAV,SP,99453
SP,3,268,Barabanki,Barabanki,SURENDRA SINGH,BSP,69748
SP,3,268,Barabanki,Barabanki,HAR GOVIND SINGH,BJP+,67112
SP,3,268,Barabanki,Barabanki,None of the Above,None of the Above,1622
SP,3,268,Barabanki,Barabanki,BRIJESH KUMAR,RLD,1244
SP,3,268,Barabanki,Barabanki,ARJUN SINGH,others,1221
SP,3,268,Barabanki,Barabanki,DEEPAK YADAV,Independent,941
SP,3,268,Barabanki,Barabanki,ANIL KUMAR,others,712
SP,3,268,Barabanki,Barabanki,MOHD. ABUL KALAM QURESHI URF MOHD.KALAM,others,708
SP,3,268,Barabanki,Barabanki,SANJAY KUMAR BALMIKI,Independent,635
SP,3,268,Barabanki,Barabanki,AMARDEEP SINGH,Independent,457
SP,3,268,Barabanki,Barabanki,SURESH CHANDRA SRIVASTAVA,others,452
SP,3,268,Barabanki,Barabanki,SUNEEL KUMAR,others,432
SP,3,268,Barabanki,Barabanki,MOHD. AFTAB,others,321
SP,3,268,Barabanki,Barabanki,MOHD. SAMI,others,237
FF,3,269,Zaidpur (SC),Barabanki,UPENDRA SINGH,BJP+,111064
FF,3,269,Zaidpur (SC),Barabanki,TANUJ PUNIA,INC,81883
FF,3,269,Zaidpur (SC),Barabanki,KM. MEETA GAUTAM,BSP,48095
FF,3,269,Zaidpur (SC),Barabanki,RAMGOPAL,SP,4383
FF,3,269,Zaidpur (SC),Barabanki,None of the Above,None of the Above,2968
FF,3,269,Zaidpur (SC),Barabanki,KUNJ BIHARI,Independent,2505
FF,3,269,Zaidpur (SC),Barabanki,URMILA,others,1601
FF,3,269,Zaidpur (SC),Barabanki,RAMDAYAL,Independent,1209
FF,3,269,Zaidpur (SC),Barabanki,GYANWATI,others,719
FF,3,269,Zaidpur (SC),Barabanki,RAJKAMAL BHASKAR,others,520
FF,3,269,Zaidpur (SC),Barabanki,RAMPHAL,others,518
FF,3,269,Zaidpur (SC),Barabanki,LALJI,others,465
FF,3,269,Zaidpur (SC),Barabanki,GAYA PRASAD,others,357
SP,3,270,Dariyabad,Barabanki,SATISH CHANDRA SHARMA,BJP+,119173
SP,3,270,Dariyabad,Barabanki,RAJEEV KUMAR SINGH,SP,68487
SP,3,270,Dariyabad,Barabanki,MOHD.MUBASSIR,BSP,54512
SP,3,270,Dariyabad,Barabanki,None of the Above,None of the Above,3013
SP,3,270,Dariyabad,Barabanki,SUMAN MISHRA,Independent,2217
SP,3,270,Dariyabad,Barabanki,SURJEET,RLD,2030
SP,3,270,Dariyabad,Barabanki,RAM NARAYAN,Independent,1263
SP,3,270,Dariyabad,Barabanki,USHA DWIVEDI,others,1217
SP,3,270,Dariyabad,Barabanki,KAPIL MUNI YADAV,others,983
SP,3,270,Dariyabad,Barabanki,ANIRUDH DAYAL CHAUDHARY,others,885
SP,3,270,Dariyabad,Barabanki,DHIRENDRA KUMAR,others,790
SP,5,271,Rudauli,Faizabad,RAM CHANDRA YADAV,BJP+,90311
SP,5,271,Rudauli,Faizabad,ABBAS ALI ZAIDI URF RUSHDI MIYAN,SP,59052
SP,5,271,Rudauli,Faizabad,FIROZ KHAN URF GABBAR,BSP,47257
SP,5,271,Rudauli,Faizabad,None of the Above,None of the Above,2225
SP,5,271,Rudauli,Faizabad,PRAMOD KUMAR LODHI,others,2104
SP,5,271,Rudauli,Faizabad,BALRAM YADAV,RLD,1707
SP,5,271,Rudauli,Faizabad,GIRISH TIWARI,Independent,1342
SP,5,271,Rudauli,Faizabad,RAGHVENDER SINGH VERMA,Independent,1212
SP,5,271,Rudauli,Faizabad,MRITYUNJAY MISHRA,others,1106
SP,5,271,Rudauli,Faizabad,PAWAN PRAJAPATI,Independent,999
SP,5,271,Rudauli,Faizabad,SANDEEP KUMAR,others,747
SP,5,271,Rudauli,Faizabad,SYED SUHAIL AHMAD,others,683
SP,5,271,Rudauli,Faizabad,VISHWAJEET TRIPATHI,others,541
SP,5,271,Rudauli,Faizabad,SANT RAM,others,524
SP,5,271,Rudauli,Faizabad,SALIMAN,others,429
SP,3,272,Haidergarh (SC),Barabanki,BAIJNATH RAWAT,BJP+,97497
SP,3,272,Haidergarh (SC),Barabanki,RAM MAGAN,SP,63977
SP,3,272,Haidergarh (SC),Barabanki,KAMALA PRASAD RAWAT,BSP,48600
SP,3,272,Haidergarh (SC),Barabanki,None of the Above,None of the Above,4096
SP,5,273,Milkipur (SC),Faizabad,GORAKH NATH,BJP+,86960
SP,5,273,Milkipur (SC),Faizabad,AWADHESH PRASAD,SP,58684
SP,5,273,Milkipur (SC),Faizabad,RAMGOPAL,BSP,46027
SP,5,273,Milkipur (SC),Faizabad,None of the Above,None of the Above,2727
SP,5,273,Milkipur (SC),Faizabad,PREM KUMAR,Independent,1630
SP,5,273,Milkipur (SC),Faizabad,UMA SHANKAR,others,1380
SP,5,273,Milkipur (SC),Faizabad,DESH RAJ,others,1359
SP,5,273,Milkipur (SC),Faizabad,KARAN RAWAT,Independent,1099
SP,5,274,Bikapur,Faizabad,SHOBHA SINGH CHAUHAN,BJP+,94074
SP,5,274,Bikapur,Faizabad,ANAND SEN,SP,67422
SP,5,274,Bikapur,Faizabad,JITENDRA SINGH,BSP,49690
SP,5,274,Bikapur,Faizabad,JUVER AHMAD,others,3275
SP,5,274,Bikapur,Faizabad,None of the Above,None of the Above,2257
SP,5,274,Bikapur,Faizabad,AZAHARUDDIN,others,1643
SP,5,274,Bikapur,Faizabad,ALOK DWIVEDI,RLD,1261
SP,5,274,Bikapur,Faizabad,RAM JANAK,others,1038
SP,5,274,Bikapur,Faizabad,DASRATH KUMAR SINGH,Independent,952
SP,5,274,Bikapur,Faizabad,RAJENDRA,Independent,832
SP,5,274,Bikapur,Faizabad,ANIL KUMAR,others,472
SP,5,275,Ayodhya,Faizabad,VED PRAKASH GUPTA,BJP+,107014
SP,5,275,Ayodhya,Faizabad,TEJ NARAYAN PANDEY ALIAS PAWAN PANDEY,SP,56574
SP,5,275,Ayodhya,Faizabad,MO. BAZMI SIDDEKE,BSP,39554
SP,5,275,Ayodhya,Faizabad,BANSHI LAL YADAV,others,5661
SP,5,275,Ayodhya,Faizabad,SUSHIL JAISWAL,others,1635
SP,5,275,Ayodhya,Faizabad,None of the Above,None of the Above,1544
SP,5,275,Ayodhya,Faizabad,SURYAKANT PANDEY,others,1353
SP,5,275,Ayodhya,Faizabad,DR. RIPUNJAY SINGH,others,737
SP,5,275,Ayodhya,Faizabad,DHARMENDRA KUMAR UPPADHYAY,RLD,644
SP,5,275,Ayodhya,Faizabad,DEVKI NANDAN MAURYA,others,585
SP,5,275,Ayodhya,Faizabad,MAHESH KUMAR NISHAD,others,532
SP,5,275,Ayodhya,Faizabad,RADHE SHYAM SHRIVASTAVA,Independent,492
SP,5,275,Ayodhya,Faizabad,PRADEEP KUMAR KORI,others,406
SP,5,275,Ayodhya,Faizabad,DEELIP CHAUDHARI,others,398
SP,5,275,Ayodhya,Faizabad,AKHILESH KUMAR ALIAS AKHILESH CHATURVEDI,others,359
SP,5,276,Goshainganj,Faizabad,INDRA PRATAP ALIAS KHABBU TIWARI,BJP+,89586
SP,5,276,Goshainganj,Faizabad,ABHAY SINGH,SP,77966
SP,5,276,Goshainganj,Faizabad,DHARMRAJ NISHAD,BSP,46528
SP,5,276,Goshainganj,Faizabad,RAM NAYAN,others,5137
SP,5,276,Goshainganj,Faizabad,None of the Above,None of the Above,2878
SP,5,276,Goshainganj,Faizabad,NAGESHWAR PRASAD SAROJ,Independent,1284
SP,5,276,Goshainganj,Faizabad,DR. AMIT PATEL,others,1278
SP,5,276,Goshainganj,Faizabad,SHIV PRAKASH KORI,others,1162
SP,5,276,Goshainganj,Faizabad,AAN SHIKHAR SHRIVASTAVA,others,862
SP,5,276,Goshainganj,Faizabad,NASIB ALI,others,658
SP,5,277,Katehari,Ambedkar Nagar,LAL JI VERMA,BSP,84358
SP,5,277,Katehari,Ambedkar Nagar,AWDHESH KUMAR DWIVEDI,BJP+,78071
SP,5,277,Katehari,Ambedkar Nagar,JAISHANKAR PANDEY,SP,45532
SP,5,277,Katehari,Ambedkar Nagar,AJAY PRATAP SINGH,others,18721
SP,5,277,Katehari,Ambedkar Nagar,None of the Above,None of the Above,2235
SP,5,277,Katehari,Ambedkar Nagar,MUNIR AHMAD,others,2024
SP,5,277,Katehari,Ambedkar Nagar,DR.ASHOK KUMAR SEN,RLD,1717
SP,5,277,Katehari,Ambedkar Nagar,RAMANAND NISHAD,others,1120
SP,5,277,Katehari,Ambedkar Nagar,ZURGHAM MEHDI,Independent,629
SP,5,278,Tanda,Ambedkar Nagar,SANJU DEVI,BJP+,74768
SP,5,278,Tanda,Ambedkar Nagar,AZEEMUL HAQ PAHALWAN,SP,73043
SP,5,278,Tanda,Ambedkar Nagar,MANOJ KUMAR VERMA,BSP,49526
SP,5,278,Tanda,Ambedkar Nagar,IRFAN PATHAN,others,2070
SP,5,278,Tanda,Ambedkar Nagar,None of the Above,None of the Above,1530
SP,5,278,Tanda,Ambedkar Nagar,ANIL MISHRA,others,1043
SP,5,278,Tanda,Ambedkar Nagar,VINOD KUMAR YADOW,RLD,940
SP,5,278,Tanda,Ambedkar Nagar,OM PRAKASH,others,863
SP,5,278,Tanda,Ambedkar Nagar,NIRMALA,Independent,851
SP,5,278,Tanda,Ambedkar Nagar,SHANTI DEVI,others,751
SP,5,278,Tanda,Ambedkar Nagar,AGYARAM,others,315
SP,5,279,Alapur (SC),Ambedkar Nagar,ANEETA,BJP+,72366
SP,5,279,Alapur (SC),Ambedkar Nagar,SANGEETA,SP,59853
SP,5,279,Alapur (SC),Ambedkar Nagar,TRIBHUWAN DUTT,BSP,58591
SP,5,279,Alapur (SC),Ambedkar Nagar,None of the Above,None of the Above,1949
SP,5,279,Alapur (SC),Ambedkar Nagar,RAJMANI,others,1219
SP,5,279,Alapur (SC),Ambedkar Nagar,R C GOND,others,1087
SP,5,279,Alapur (SC),Ambedkar Nagar,SUMPATTI DEVI,Independent,1061
SP,5,279,Alapur (SC),Ambedkar Nagar,ASHARAM,Independent,579
SP,5,279,Alapur (SC),Ambedkar Nagar,RAMESH KUMAR,others,432
SP,5,279,Alapur (SC),Ambedkar Nagar,CHHOTELAL,others,340
SP,5,279,Alapur (SC),Ambedkar Nagar,RAJKUMAR,others,325
SP,5,280,Jalalpur,Ambedkar Nagar,RITESH PANDEY,BSP,90309
SP,5,280,Jalalpur,Ambedkar Nagar,DR. RAJESH SINGH,BJP+,77279
SP,5,280,Jalalpur,Ambedkar Nagar,SHANKHLAL MAJHI,SP,58773
SP,5,280,Jalalpur,Ambedkar Nagar,RAJESH KUMAR VERMA,others,2151
SP,5,280,Jalalpur,Ambedkar Nagar,JAGDISH SINGH,others,2123
SP,5,280,Jalalpur,Ambedkar Nagar,SALIK RAM CHAUHAN,Independent,1557
SP,5,280,Jalalpur,Ambedkar Nagar,None of the Above,None of the Above,1531
SP,5,280,Jalalpur,Ambedkar Nagar,PREM PRAKASH MAURYA,others,1434
SP,5,280,Jalalpur,Ambedkar Nagar,RAJMANI,Independent,1276
SP,5,280,Jalalpur,Ambedkar Nagar,RAVISH CHANDRA VERMA,RLD,1260
SP,5,280,Jalalpur,Ambedkar Nagar,SHYAMNARAYAN PANDAY,others,1180
SP,5,280,Jalalpur,Ambedkar Nagar,BRIJESH KUMAR TIWARI,others,751
SP,5,280,Jalalpur,Ambedkar Nagar,RAMPALAT,others,634
SP,5,280,Jalalpur,Ambedkar Nagar,PRAMILA BAUDDH,others,529
SP,5,281,Akbarpur,Ambedkar Nagar,RAM ACHAL RAJBHAR,BSP,72325
SP,5,281,Akbarpur,Ambedkar Nagar,RAM MURTI VERMA,SP,58312
SP,5,281,Akbarpur,Ambedkar Nagar,CHANDRA PRAKASH VERMA,BJP+,57821
SP,5,281,Akbarpur,Ambedkar Nagar,SHRIRAM,others,6550
SP,5,281,Akbarpur,Ambedkar Nagar,None of the Above,None of the Above,1719
SP,5,281,Akbarpur,Ambedkar Nagar,RAVI SINHA,Independent,1528
SP,5,281,Akbarpur,Ambedkar Nagar,TIGER RAM NIHOR PATEL,Independent,1475
SP,5,281,Akbarpur,Ambedkar Nagar,RAJA RAM NISHAD,others,976
SP,5,281,Akbarpur,Ambedkar Nagar,NAND KUMAR TIWARI RANA,others,800
SP,5,281,Akbarpur,Ambedkar Nagar,SAROJ SHARMA,others,704
SP,5,281,Akbarpur,Ambedkar Nagar,RAGHUNATH,Independent,702
SP,5,281,Akbarpur,Ambedkar Nagar,SRIRAM VERMA,Independent,625
SP,5,281,Akbarpur,Ambedkar Nagar,NAND LAL 'BHARTI',others,430
SP,5,281,Akbarpur,Ambedkar Nagar,RAJESH KUMAR,others,349
SP,5,282,Balha (SC),Bahraich,AKSHAYVARALAL,BJP+,104135
SP,5,282,Balha (SC),Bahraich,KIRAN BHARTI,BSP,57519
SP,5,282,Balha (SC),Bahraich,BANSHI DHAR BAUDH,SP,29349
SP,5,282,Balha (SC),Bahraich,None of the Above,None of the Above,3382
SP,5,282,Balha (SC),Bahraich,BECHELAL,Independent,1700
SP,5,282,Balha (SC),Bahraich,KAMLAVATI DEVI,others,1053
SP,5,282,Balha (SC),Bahraich,BHAGWAN DAS,others,1008
SP,5,282,Balha (SC),Bahraich,BABADEEN,Independent,975
SP,5,282,Balha (SC),Bahraich,POOJA,Independent,792
SP,5,282,Balha (SC),Bahraich,LALJEE,others,726
SP,5,282,Balha (SC),Bahraich,GURU PRASAD,Independent,643
SP,5,282,Balha (SC),Bahraich,GOVIND PRASAD,others,545
SP,5,282,Balha (SC),Bahraich,INDRAJEET,Independent,540
INC,5,283,Nanpara,Bahraich,MADHURI VERMA,BJP+,86312
INC,5,283,Nanpara,Bahraich,WARIS ALI,INC,67643
INC,5,283,Nanpara,Bahraich,ABDUL WAHEED,BSP,25430
INC,5,283,Nanpara,Bahraich,KULERAJ YADAV,others,3131
INC,5,283,Nanpara,Bahraich,None of the Above,None of the Above,3121
INC,5,283,Nanpara,Bahraich,KRIPARAM,RLD,2281
INC,5,283,Nanpara,Bahraich,YASEEN,others,2070
INC,5,283,Nanpara,Bahraich,SURENDAR DALMIYA,Independent,1073
INC,5,283,Nanpara,Bahraich,VIRJESH KUMAR,Independent,1043
INC,5,283,Nanpara,Bahraich,VINEETA GUPTA,Independent,936
SP,5,284,Matera,Bahraich,YASAR SHAH,SP,79188
SP,5,284,Matera,Bahraich,ARUN VEER SINGH,BJP+,77593
SP,5,284,Matera,Bahraich,SULTAN AHMAD KHAN,BSP,33482
SP,5,284,Matera,Bahraich,None of the Above,None of the Above,2717
SP,5,284,Matera,Bahraich,GANGA RAM,RLD,2141
SP,5,284,Matera,Bahraich,SHIV KUMAR SINGH,Independent,1457
SP,5,284,Matera,Bahraich,MOHD AKIULLA,others,1226
SP,5,284,Matera,Bahraich,RAM GOPAL,Independent,1106
SP,5,284,Matera,Bahraich,SANTOSH KUMAR,Independent,883
SP,5,284,Matera,Bahraich,NEEKA RAM,Independent,501
SP,5,284,Matera,Bahraich,ASLAM KHAN,Independent,431
INC,5,285,Mahsi,Bahraich,SURESHWAR SINGH,BJP+,104654
INC,5,285,Mahsi,Bahraich,ALI AKBAR,INC,45685
INC,5,285,Mahsi,Bahraich,KRISHNA KUMAR OJHA,BSP,34685
